@relation housing_train_cleaned_excel

@attribute id numeric
@attribute region {birmingham,'huntsville / decatur',dothan,mobile,montgomery,'florence / muscle shoals',gadsden-anniston,tuscaloosa,'anchorage / mat-su',fairbanks,phoenix,'flagstaff / sedona',tucson,'little rock',prescott,yuma,fayetteville,bakersfield,texarkana,'fresno / madera',hanford-corcoran,'humboldt county','inland empire','los angeles','kenai peninsula','mohave county','southeast alaska','fort smith',jonesboro,'show low','gold country','sierra vista',chico,'imperial county',boulder,modesto,'orange county','mendocino county',merced,'palm springs','reno / tahoe','monterey bay',redding,sacramento,'san diego','san luis obispo','santa barbara','SF bay area',stockton,'ventura county',susanville,'colorado springs','new hampshire',cincinnati,'north dakota','akron / canton',bismarck,'grand forks',columbus,'dayton / springfield',cleveland,'lima / findlay',toledo,'northern panhandle','oklahoma city','zanesville / cambridge',ashtabula,lawton,chillicothe,texoma,tulsa,bend,corvallis/albany,'tuscarawas co','east oregon',eugene,medford-ashland,'oregon coast',portland,mansfield,stillwater,athens,parkersburg-marietta}
@attribute rent numeric
@attribute type {apartment,house,manufactured,townhouse,condo,duplex,flat,cottage/cabin,in-law,loft,land}
@attribute sqfeet numeric
@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed numeric
@attribute dogs_allowed numeric
@attribute smoking_allowed numeric
@attribute wheelchair_access numeric
@attribute electric_vehicle_charge numeric
@attribute comes_furnished numeric
@attribute laundry_options {'laundry on site','w/d hookups','w/d in unit','laundry in bldg','no laundry on site'}
@attribute parking_options {'street parking','off-street parking',carport,'attached garage','detached garage','no parking','valet parking'}
@attribute demand numeric
@attribute latitude numeric
@attribute long numeric
@attribute state {al,ak,az,ar,ca,co,nh,oh,nd,ok,or}

@data
7048626269,'akron / canton',825,apartment,1240,2,1,0,0,1,0,0,0,'w/d in unit','off-street parking',1,41.0753,-81.5016,oh
7048624282,'akron / canton',730,apartment,600,1,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7041030728,'akron / canton',825,apartment,1200,2,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.0814,-81.519,oh
7041025046,'akron / canton',475,apartment,500,1,1,0,0,1,0,0,0,'laundry in bldg','detached garage',1,41.0889,-81.5444,oh
7042693654,'akron / canton',1235,apartment,1058,5,2.5,1,1,1,0,0,0,?,?,1,40.8947,-81.3369,oh
7041018322,'akron / canton',480,apartment,900,1,1,0,0,1,0,0,1,'laundry in bldg','off-street parking',1,41.0553,-81.5395,oh
7041011421,'akron / canton',475,apartment,475,1,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.1021,-81.5138,oh
7042677511,'akron / canton',825,apartment,1120,2,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.0753,-81.5016,oh
7042679556,'akron / canton',480,apartment,900,1,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.0553,-81.5395,oh
7042682779,'akron / canton',795,apartment,900,2,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.1021,-81.5164,oh
7042687325,'akron / canton',475,apartment,900,1,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.0889,-81.5444,oh
7048619891,'akron / canton',1000,apartment,841,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.2491,-81.3383,oh
7048619558,'akron / canton',765,apartment,1000,2,1.5,1,1,1,1,0,0,'w/d in unit',?,1,41.1328,-81.8603,oh
7048591231,'akron / canton',940,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7048583458,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7038535675,'akron / canton',500,apartment,700,1,1,1,0,1,0,0,0,'laundry in bldg','street parking',1,41.0984,-81.539,oh
7048544504,'akron / canton',955,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.141,-81.5489,oh
7045790699,'akron / canton',900,house,1300,2,1,0,0,0,0,0,0,'w/d hookups','detached garage',1,43.1241,-74.1938,oh
7043474371,'akron / canton',420,apartment,350,1,1,0,0,0,0,0,0,'laundry on site','off-street parking',1,41.0564,-81.5137,oh
7048549283,'akron / canton',900,house,1300,2,1,0,0,0,0,0,0,'w/d hookups','detached garage',1,43.1378,-74.1819,oh
7035499244,'akron / canton',900,house,1300,2,1,0,0,0,0,0,0,'w/d hookups','detached garage',1,43.1364,-74.1816,oh
7040948564,'akron / canton',900,house,1300,2,1,0,0,0,0,0,0,'w/d hookups','detached garage',1,43.1156,-74.2011,oh
7040933902,'akron / canton',900,house,1300,2,1,0,0,0,0,0,0,'w/d hookups','detached garage',1,43.1231,-74.2048,oh
7048540388,'akron / canton',645,apartment,625,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1096,-81.5727,oh
7048539542,'akron / canton',625,apartment,850,1,1,1,0,0,0,0,0,'laundry in bldg','off-street parking',1,41.0956,-81.5462,oh
7032029504,'akron / canton',970,apartment,1200,2,1,1,1,1,0,0,0,'laundry in bldg','street parking',1,41.1038,-81.548,oh
7032020811,'akron / canton',645,apartment,625,1,0,1,1,1,0,0,0,'laundry in bldg','street parking',1,41.1111,-81.5735,oh
7048534817,'akron / canton',775,townhouse,1440,2,1.5,0,0,0,0,0,0,'w/d hookups','off-street parking',1,41.1795,-81.424,oh
7048516873,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7048507348,'akron / canton',1000,duplex,1500,3,1.5,0,0,1,0,0,0,'w/d hookups','attached garage',1,41.0684,-81.3474,oh
7048501718,'akron / canton',800,apartment,900,2,1,0,0,0,0,0,0,'w/d in unit','off-street parking',1,41.1565,-81.3512,oh
7048478623,'akron / canton',810,apartment,800,2,1.5,1,1,1,1,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7048462141,'akron / canton',940,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7042345194,'akron / canton',510,house,740,2,2,1,1,1,0,0,0,?,?,1,41.0449,-81.52,oh
7048418739,'akron / canton',972,apartment,1160,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7048424355,'akron / canton',1000,apartment,1256,4,2,1,1,1,0,0,0,'w/d in unit','off-street parking',0,41.1379,-81.5409,oh
7048422199,'akron / canton',1002,apartment,1256,4,2,1,1,1,0,0,0,'w/d in unit','off-street parking',0,41.1379,-81.5409,oh
7048420534,'akron / canton',922,apartment,1160,2,2,1,1,1,0,0,0,?,'off-street parking',1,41.1379,-81.5409,oh
7048397051,'akron / canton',893,apartment,972,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7048394279,'akron / canton',893,apartment,972,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7048392053,'akron / canton',847,apartment,972,2,2,1,1,1,0,0,0,?,'off-street parking',1,41.1379,-81.5409,oh
7048390411,'akron / canton',847,apartment,972,2,2,1,1,1,0,0,0,?,'off-street parking',1,41.1379,-81.5409,oh
7048388671,'akron / canton',785,apartment,694,1,1,0,0,1,0,0,0,'w/d in unit',?,1,41.1379,-81.5409,oh
7048385876,'akron / canton',785,apartment,694,1,1,0,0,1,0,0,0,'w/d in unit',?,1,41.1379,-81.5409,oh
7048380210,'akron / canton',785,apartment,694,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7048375929,'akron / canton',910,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7048364133,'akron / canton',704,apartment,750,1,1,1,1,1,0,0,0,?,?,1,41.141,-81.5489,oh
7048354749,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7048350807,'akron / canton',970,apartment,1070,3,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7032644713,'akron / canton',590,apartment,570,1,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.5891,-81.5031,oh
7048314076,'akron / canton',490,apartment,288,0,1,1,1,1,0,0,0,?,'off-street parking',1,40.8345,-81.5023,oh
7047880403,'akron / canton',700,house,1100,3,1.5,1,1,1,0,0,0,'w/d hookups','off-street parking',1,41.0552,-81.5569,oh
7048284375,'akron / canton',800,apartment,780,2,1.5,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7035306261,'akron / canton',750,apartment,1000,2,2,0,1,1,0,0,0,'w/d hookups','off-street parking',1,41.0418,-81.5685,oh
7032653597,'akron / canton',700,apartment,1300,2,1.5,0,0,1,0,1,0,'laundry in bldg','off-street parking',1,41.0449,-81.5812,oh
7035146650,'akron / canton',675,apartment,840,2,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.0449,-81.5812,oh
7032276347,'akron / canton',625,apartment,1000,2,1,1,1,1,0,0,0,'no laundry on site','off-street parking',1,41.0956,-81.5435,oh
7048262491,'akron / canton',660,apartment,554,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.142,-81.8792,oh
7047813377,'akron / canton',1344,house,478,3,2,0,1,1,0,0,0,?,'attached garage',1,?,?,oh
7048259522,'akron / canton',700,apartment,600,1,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7048257141,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7048251188,'akron / canton',700,apartment,670,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7035775748,'akron / canton',699,house,1216,3,2,1,1,0,0,0,0,'w/d hookups','off-street parking',1,40.7204,-81.5338,oh
7048248065,'akron / canton',1070,apartment,1120,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',1,41.1137,-81.6131,oh
7047883784,'akron / canton',700,house,1309,4,1.5,1,1,1,0,0,0,'w/d hookups','off-street parking',1,41.0872,-81.5539,oh
7048246241,'akron / canton',759,manufactured,1056,3,2,1,1,1,0,0,0,'w/d hookups',?,1,41.2941,-80.9658,oh
7045123899,'akron / canton',645,apartment,625,1,1,1,1,1,0,0,0,'laundry in bldg','street parking',1,41.1111,-81.5735,oh
7036012647,'akron / canton',970,apartment,1200,2,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.122,-81.5685,oh
7042258054,'akron / canton',741,house,958,2,1,1,1,1,0,0,0,'w/d hookups','detached garage',1,41.0983,-81.521,oh
7031304475,'akron / canton',765,apartment,850,2,1,1,1,0,1,0,0,?,?,1,41.1901,-81.4922,oh
7041312966,'akron / canton',800,house,2010,3,2.5,0,1,0,1,0,0,'laundry in bldg','attached garage',1,41.122,-81.5685,oh
7041314737,'akron / canton',800,house,2010,3,2.5,1,1,0,1,0,0,'laundry in bldg','attached garage',1,41.122,-81.5685,oh
7041316472,'akron / canton',800,house,2010,3,2,1,1,0,1,0,0,'laundry in bldg','attached garage',1,41.122,-81.5685,oh
7030707857,medford-ashland,1199,apartment,391,1,1,1,1,0,1,0,0,'laundry on site','off-street parking',1,42.287,-122.928,or
7031893568,'akron / canton',640,apartment,736,2,1,1,1,1,0,0,0,'laundry in bldg',carport,1,40.8524,-81.4487,oh
7032199501,'akron / canton',765,apartment,850,2,1,0,0,1,0,0,0,?,?,1,41.1901,-81.4922,oh
7047999067,'akron / canton',745,house,800,2,1,0,0,1,0,0,0,'w/d hookups','detached garage',1,41.076,-81.4644,oh
7047997857,'akron / canton',650,duplex,800,2,1,0,0,1,0,0,0,'w/d in unit','off-street parking',1,41.0198,-81.6055,oh
7031621592,'akron / canton',765,apartment,850,2,1,1,1,0,1,0,0,?,?,1,41.1901,-81.4922,oh
7032614668,'akron / canton',610,house,880,2,2,1,1,1,0,0,0,?,?,1,41.0449,-81.52,oh
7047889419,'akron / canton',535,duplex,816,2,1,0,0,0,0,0,0,'w/d hookups','off-street parking',1,41.0379,-82.0072,oh
7047813126,'akron / canton',478,house,1344,3,2,0,1,1,0,0,0,?,'attached garage',1,41.0449,-81.52,oh
7031907957,'akron / canton',675,house,1830,5,1.5,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.0553,-81.5323,oh
7043809955,'akron / canton',950,townhouse,1457,3,1.5,1,1,1,0,0,0,?,?,1,41.0938,-81.5693,oh
7042828949,'akron / canton',900,condo,1502,4,2,1,1,1,0,0,0,?,?,1,41.0785,-81.4871,oh
7047597417,'akron / canton',1250,apartment,1849,3,2,1,1,1,0,0,0,?,?,1,41.0494,-81.3612,oh
7047581540,'akron / canton',700,apartment,600,1,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7040265835,'akron / canton',850,condo,1890,3,1.5,1,1,1,0,0,0,?,?,1,41.1386,-81.5434,oh
7047561635,'akron / canton',965,townhouse,750,1,1,1,1,1,0,0,0,'w/d in unit','attached garage',1,41.312,-81.5691,oh
7047549048,'akron / canton',970,apartment,1070,3,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7047544504,'akron / canton',780,apartment,800,2,1.5,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7047541755,'akron / canton',700,apartment,670,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7047508570,'akron / canton',1075,townhouse,1000,2,2.5,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.0384,-81.7374,oh
7047505965,'akron / canton',1075,townhouse,1000,2,2.5,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.0384,-81.7374,oh
7047501117,'akron / canton',1125,townhouse,1100,2,2.5,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.0384,-81.7374,oh
7047461806,'akron / canton',835,apartment,874,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1,41.1534,-81.501,oh
7047440038,'akron / canton',972,apartment,1160,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7047442967,'akron / canton',927,apartment,972,2,2,1,1,1,0,0,0,?,'off-street parking',1,41.1379,-81.5409,oh
7047446978,'akron / canton',922,apartment,1160,2,2,1,1,1,0,0,0,?,'off-street parking',1,41.1379,-81.5409,oh
7047445495,'akron / canton',1000,apartment,1256,4,2,1,1,1,0,0,0,?,'off-street parking',0,41.1379,-81.5409,oh
7047444194,'akron / canton',980,apartment,1256,4,2,1,1,1,0,0,0,?,'off-street parking',0,41.1379,-81.5409,oh
7030713150,medford-ashland,1199,apartment,457,1,1,1,1,0,1,0,0,'laundry on site','off-street parking',1,42.3242,-122.877,or
7047442769,'akron / canton',730,apartment,600,1,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7047438386,'akron / canton',970,apartment,1160,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7047436686,'akron / canton',898,apartment,972,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7047433529,'akron / canton',847,apartment,972,2,2,1,1,1,0,0,0,?,'off-street parking',1,41.1379,-81.5409,oh
7047432042,'akron / canton',785,apartment,972,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7047430243,'akron / canton',785,apartment,694,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7047429035,'akron / canton',785,apartment,694,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7035089536,'akron / canton',879,manufactured,924,3,2,1,1,1,0,1,0,'w/d hookups','off-street parking',1,41.1586,-81.2678,oh
7047347560,'akron / canton',600,duplex,816,2,1,0,0,1,0,0,0,'w/d hookups','detached garage',1,40.812,-81.4241,oh
7047323267,'akron / canton',700,apartment,600,1,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7031167342,'akron / canton',650,apartment,750,2,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.0708,-81.5152,oh
7034405548,'oregon coast',350,apartment,500,1,0,1,1,0,1,0,1,'w/d in unit',carport,1,43.3549,-124.146,or
7047296108,'akron / canton',699,manufactured,840,2,2,1,1,1,0,0,0,'w/d hookups','street parking',1,41.1649,-81.2337,oh
7031505151,'akron / canton',675,house,1830,5,1.5,1,1,1,0,0,0,'laundry in bldg','off-street parking',0,41.0553,-81.5324,oh
7030624577,'akron / canton',765,apartment,850,2,1,1,1,0,1,0,0,?,?,1,41.1901,-81.4922,oh
7047197308,'akron / canton',750,apartment,900,1,0,0,0,1,0,0,0,'laundry on site','off-street parking',1,41.1449,-81.3498,oh
7047174728,'akron / canton',975,townhouse,1000,2,2.5,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.0384,-81.7374,oh
7035444872,'akron / canton',1150,condo,1896,4,2.5,1,1,1,0,0,0,?,?,0,41.2607,-81.3405,oh
7041781344,'akron / canton',1250,condo,2007,3,1.5,1,1,1,0,0,0,?,?,1,40.9438,-81.4632,oh
7047057450,'akron / canton',955,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.141,-81.5489,oh
7047062248,'akron / canton',825,house,1075,3,1,0,0,0,0,0,0,'w/d hookups','off-street parking',1,41.1024,-81.5388,oh
7047042574,'akron / canton',970,apartment,1070,3,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7047003872,'akron / canton',955,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.141,-81.5489,oh
7047024536,'akron / canton',910,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7046745379,'akron / canton',1052,apartment,1256,4,2,1,1,1,1,0,0,'w/d in unit','off-street parking',0,41.1379,-81.5409,oh
7046741945,'akron / canton',1052,apartment,1256,4,2,1,1,1,1,0,0,'w/d in unit','off-street parking',0,41.1379,-81.5409,oh
7047021056,'akron / canton',800,apartment,780,2,1.5,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7047011823,'akron / canton',700,apartment,670,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7031692166,'akron / canton',855,apartment,805,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,41.239,-81.3315,oh
7046970629,'akron / canton',675,apartment,800,1,1,0,0,0,0,0,0,'laundry in bldg','off-street parking',1,41.1579,-81.2987,oh
7046954379,'akron / canton',804,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7046946626,'akron / canton',955,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.141,-81.5489,oh
7046846175,'akron / canton',675,apartment,554,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.142,-81.8792,oh
7046838330,'akron / canton',910,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7029605251,'akron / canton',860,apartment,805,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,41.239,-81.3315,oh
7032760171,'akron / canton',845,apartment,652,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,41.239,-81.3315,oh
7046781113,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7046761438,'akron / canton',955,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.141,-81.5489,oh
7046758903,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7043333319,'akron / canton',879,manufactured,1056,3,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,41.2941,-80.9658,oh
7046728567,'akron / canton',847,apartment,972,2,2,1,1,1,1,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046727825,'akron / canton',865,apartment,694,1,1,1,1,1,1,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046717853,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7046726469,'akron / canton',785,apartment,694,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046725624,'akron / canton',785,apartment,694,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046724860,'akron / canton',785,apartment,694,1,1,1,1,1,1,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046712620,'akron / canton',765,apartment,1000,2,1.5,1,1,1,1,0,0,'w/d in unit',?,1,41.1328,-81.8603,oh
7030756040,'akron / canton',595,apartment,650,1,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1,41.0417,-81.5816,oh
7046690382,'akron / canton',650,apartment,950,2,1,1,1,0,0,0,0,'w/d hookups',carport,1,40.8524,-81.2815,oh
7026203415,'akron / canton',775,townhouse,1200,2,1,0,0,0,0,0,0,'w/d hookups',carport,1,41.1401,-81.479,oh
7033227516,'akron / canton',975,condo,1038,2,2,0,0,1,0,0,0,'w/d hookups','attached garage',1,41.1229,-81.4632,oh
7038098575,'akron / canton',1190,townhouse,1135,3,2.5,1,0,1,0,0,0,?,?,1,41.2573,-81.4388,oh
7046421987,'akron / canton',970,apartment,1160,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046417917,'akron / canton',898,apartment,972,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046380703,'akron / canton',893,apartment,972,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046377905,'akron / canton',847,apartment,972,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046376236,'akron / canton',795,apartment,694,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046373771,'akron / canton',787,apartment,694,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7046366774,'akron / canton',787,apartment,694,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.1379,-81.5409,oh
7029490187,'akron / canton',765,apartment,850,2,1,1,1,0,1,0,0,?,?,1,41.1901,-81.4922,oh
7029811762,'akron / canton',625,apartment,900,1,0,0,0,0,0,0,0,'w/d hookups','off-street parking',1,40.9211,-81.1276,oh
7037649864,'akron / canton',1000,house,1200,3,2,0,0,1,0,0,0,'w/d hookups','off-street parking',1,41.1239,-81.3007,oh
7020126627,'oregon coast',350,apartment,500,1,1,0,1,0,0,0,1,?,'off-street parking',1,43.4327,-124.213,or
7029706405,'akron / canton',765,apartment,850,2,1,1,1,0,1,0,0,?,?,1,41.1901,-81.4922,oh
7046014541,'akron / canton',1315,townhouse,1150,2,2,1,1,1,0,0,0,'w/d in unit','attached garage',1,41.312,-81.5692,oh
7045949042,'akron / canton',900,house,1500,5,1.5,0,0,0,0,0,0,'w/d hookups','off-street parking',1,41.0596,-81.5138,oh
7045912006,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7040677832,'akron / canton',825,manufactured,784,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,41.2941,-80.9658,oh
7042380235,'zanesville / cambridge',620,house,865,3,2,1,1,1,0,0,0,?,?,1,39.9274,-82.0041,oh
7045909266,'akron / canton',940,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7045892889,'akron / canton',970,apartment,1070,3,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7045890330,'akron / canton',800,apartment,780,2,1.5,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7045887312,'akron / canton',750,apartment,670,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7045829159,'akron / canton',829,apartment,1050,2,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7045119308,'akron / canton',995,house,988,3,1,0,0,1,0,0,0,?,'detached garage',1,41.3289,-81.4559,oh
7045835663,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7045800005,'akron / canton',940,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7032023816,'akron / canton',735,apartment,808,2,1,1,1,1,0,0,0,'laundry in bldg','street parking',1,41.1111,-81.5735,oh
7045783771,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7043384563,'akron / canton',1100,house,1500,3,1.5,1,1,1,0,0,0,'w/d hookups','attached garage',1,40.8145,-81.5087,oh
7045738586,'akron / canton',925,townhouse,1000,2,2.5,1,1,1,0,0,0,'w/d in unit','off-street parking',1,41.0384,-81.7374,oh
7045707317,'akron / canton',910,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7045702796,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7045584784,'akron / canton',1050,apartment,1020,2,1.5,1,0,0,0,0,0,'w/d in unit','attached garage',1,41.1671,-81.4069,oh
7045499501,'akron / canton',1315,townhouse,1150,2,2,1,1,1,0,0,0,'w/d in unit','attached garage',1,41.312,-81.5691,oh
7045390507,'akron / canton',970,apartment,1070,3,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7045347577,'akron / canton',800,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7044637264,'akron / canton',960,apartment,1103,2,2,1,1,1,1,0,0,'w/d in unit','off-street parking',1,41.2491,-81.3383,oh
7045347218,'akron / canton',910,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7045288305,'akron / canton',955,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7045237248,'akron / canton',910,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7045218458,'akron / canton',804,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.141,-81.5489,oh
7042875419,'akron / canton',1100,house,1500,3,1.5,1,1,1,0,0,0,'w/d hookups','attached garage',1,40.8155,-81.5088,oh
7041179050,toledo,700,house,1400,3,2,0,0,1,0,0,0,'w/d in unit',carport,1,41.7207,-83.5694,oh
7040682758,'akron / canton',879,manufactured,1056,3,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,41.2941,-80.9658,oh
7045097833,'akron / canton',546,house,1909,3,2,1,1,1,0,0,0,'w/d hookups',?,1,41.122,-81.5685,oh
7045148676,'akron / canton',800,apartment,780,2,1.5,1,1,1,0,0,0,'laundry in bldg','off-street parking',1,41.1108,-81.4745,oh
7045142919,'akron / canton',1070,apartment,1120,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',1,41.1145,-81.6151,oh
7045139693,'akron / canton',774,apartment,1050,2,1.5,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7032507487,'akron / canton',1450,house,1900,3,2,0,0,0,0,0,0,'w/d hookups','attached garage',1,40.9158,-81.1182,oh
7045123497,'akron / canton',770,apartment,689,2,1,1,0,1,0,0,0,'laundry on site','off-street parking',1,41.1366,-81.3613,oh
7051203190,portland,1395,apartment,516,1,1,1,1,0,0,0,0,'w/d in unit',?,1,45.5135,-122.634,or
7045093647,'akron / canton',910,apartment,1250,3,2,1,1,1,0,0,0,?,?,1,41.1377,-81.5539,oh
7033210041,'akron / canton',850,house,1147,2,1,1,1,1,0,0,0,'w/d in unit','attached garage',1,40.7959,-81.5533,oh
